项目ID,请求专业类型,学校,学院,项目名称,标准项目名称,方向,项目类型,年份,录取分析标题,总成绩计算方式,分数段,拟录人数,进入复试人数,分段录取率,来源网站,更新时间
836,MBA,重庆交通大学,经济与管理学院,(01)企业数字化创新与战略管理,企业数字化创新与战略管理,nan,非全日制,2025,MBA(非全),,190-199,5,0,0.0,MBA大师,2025-06-23 09:57:42
836,MBA,重庆交通大学,经济与管理学院,(01)企业数字化创新与战略管理,企业数字化创新与战略管理,nan,非全日制,2025,MBA(非全),,200-209,2,0,0.0,MBA大师,2025-06-23 09:57:43
836,MBA,重庆交通大学,经济与管理学院,(01)企业数字化创新与战略管理,企业数字化创新与战略管理,nan,非全日制,2025,MBA(非全),,210-219,2,0,0.0,MBA大师,2026-03-08 11:23:33
836,MBA,重庆交通大学,经济与管理学院,(01)企业数字化创新与战略管理,企业数字化创新与战略管理,nan,非全日制,2025,MBA(非全),,220-229,1,0,0.0,MBA大师,2026-03-08 11:23:33
835,MBA,西南大学,经济管理学院,MBA,MBA,nan,非全日制,2025,MBA(非全),综合总成绩＝（初试总成绩÷3）×60％＋复试成绩×40％,0–150,1,0,0.0,MBA大师,2026-03-08 11:23:33
835,MBA,西南大学,经济管理学院,MBA,MBA,nan,非全日制,2025,MBA(非全),综合总成绩＝（初试总成绩÷3）×60％＋复试成绩×40％,151–159,56,63,0.0,MBA大师,2026-03-08 11:23:33
835,MBA,西南大学,经济管理学院,MBA,MBA,nan,非全日制,2025,MBA(非全),综合总成绩＝（初试总成绩÷3）×60％＋复试成绩×40％,160–169,44,48,0.0,MBA大师,2026-03-08 11:23:33
835,MBA,西南大学,经济管理学院,MBA,MBA,nan,非全日制,2025,MBA(非全),综合总成绩＝（初试总成绩÷3）×60％＋复试成绩×40％,170–179,25,36,0.0,MBA大师,2026-03-08 11:23:33
835,MBA,西南大学,经济管理学院,MBA,MBA,nan,非全日制,2025,MBA(非全),综合总成绩＝（初试总成绩÷3）×60％＋复试成绩×40％,180–189,27,26,0.0,MBA大师,2026-03-08 11:23:33
835,MBA,西南大学,经济管理学院,MBA,MBA,nan,非全日制,2025,MBA(非全),综合总成绩＝（初试总成绩÷3）×60％＋复试成绩×40％,190–199,20,17,0.0,MBA大师,2026-03-08 11:23:33
835,MBA,西南大学,经济管理学院,MBA,MBA,nan,非全日制,2025,MBA(非全),综合总成绩＝（初试总成绩÷3）×60％＋复试成绩×40％,200–209,8,8,0.0,MBA大师,2026-03-08 11:23:33
835,MBA,西南大学,经济管理学院,MBA,MBA,nan,非全日制,2025,MBA(非全),综合总成绩＝（初试总成绩÷3）×60％＋复试成绩×40％,210–219,3,3,0.0,MBA大师,2026-03-08 11:23:33
835,MBA,西南大学,经济管理学院,MBA,MBA,nan,非全日制,2025,MBA(非全),综合总成绩＝（初试总成绩÷3）×60％＋复试成绩×40％,220–229,0,1,0.0,MBA大师,2026-03-08 11:23:33
837,MBA,重庆师范大学,经济与管理学院,MBA,MBA,nan,非全日制,2025,MBA(非全),,0-150,1,0,0.0,MBA大师,2026-03-12 17:38:30
837,MBA,重庆师范大学,经济与管理学院,MBA,MBA,nan,非全日制,2025,MBA(非全),,151-159,13,0,0.0,MBA大师,2026-03-12 17:38:30
837,MBA,重庆师范大学,经济与管理学院,MBA,MBA,nan,非全日制,2025,MBA(非全),,160-169,14,0,0.0,MBA大师,2026-03-12 17:38:30
837,MBA,重庆师范大学,经济与管理学院,MBA,MBA,nan,非全日制,2025,MBA(非全),,170-179,14,0,0.0,MBA大师,2026-03-12 17:38:30
837,MBA,重庆师范大学,经济与管理学院,MBA,MBA,nan,非全日制,2025,MBA(非全),,180-189,4,0,0.0,MBA大师,2026-03-12 17:38:30
837,MBA,重庆师范大学,经济与管理学院,MBA,MBA,nan,非全日制,2025,MBA(非全),,210-219,1,0,0.0,MBA大师,2026-03-12 17:38:30
837,MBA,重庆师范大学,经济与管理学院,MBA,MBA,nan,非全日制,2025,MBA(非全),,220-229,2,0,0.0,MBA大师,2026-03-12 17:38:30
837,MBA,重庆师范大学,经济与管理学院,MBA,MBA,nan,全日制,2025,MBA(全),,151-159,7,2,350.0,MBA大师,2026-03-12 17:45:35
837,MBA,重庆师范大学,经济与管理学院,MBA,MBA,nan,全日制,2025,MBA(全),,160-169,14,4,350.0,MBA大师,2026-03-12 17:45:35
837,MBA,重庆师范大学,经济与管理学院,MBA,MBA,nan,全日制,2025,MBA(全),,170-179,8,1,800.0,MBA大师,2026-03-12 17:45:35
837,MBA,重庆师范大学,经济与管理学院,MBA,MBA,nan,全日制,2025,MBA(全),,180-189,15,0,0.0,MBA大师,2026-03-12 17:38:30
837,MBA,重庆师范大学,经济与管理学院,MBA,MBA,nan,全日制,2025,MBA(全),,190-199,7,1,700.0,MBA大师,2026-03-12 17:45:35
837,MBA,重庆师范大学,经济与管理学院,MBA,MBA,nan,全日制,2025,MBA(全),,200-209,6,0,0.0,MBA大师,2026-03-12 17:38:30
837,MBA,重庆师范大学,经济与管理学院,MBA,MBA,nan,全日制,2025,MBA(全),,210-219,1,0,0.0,MBA大师,2026-03-12 17:38:30
839,MBA,重庆理工大学,MBA教育中心,(01)数智管理,数智管理,nan,全日制,2025,MBA(全),最终总成绩=初试总分÷3*50%+复试总成绩*50%,0-150,7,0,0.0,MBA大师,2025-06-23 09:57:37
839,MBA,重庆理工大学,MBA教育中心,(01)数智管理,数智管理,nan,全日制,2025,MBA(全),最终总成绩=初试总分÷3*50%+复试总成绩*50%,151-159,6,18,33.33,MBA大师,2025-06-23 09:57:38
839,MBA,重庆理工大学,MBA教育中心,(01)数智管理,数智管理,nan,全日制,2025,MBA(全),最终总成绩=初试总分÷3*50%+复试总成绩*50%,160-169,11,17,64.71,MBA大师,2025-06-23 09:57:39
839,MBA,重庆理工大学,MBA教育中心,(01)数智管理,数智管理,nan,全日制,2025,MBA(全),最终总成绩=初试总分÷3*50%+复试总成绩*50%,170-179,6,10,60.0,MBA大师,2025-06-23 09:57:41
839,MBA,重庆理工大学,MBA教育中心,(01)数智管理,数智管理,nan,全日制,2025,MBA(全),最终总成绩=初试总分÷3*50%+复试总成绩*50%,180-189,11,11,100.0,MBA大师,2025-06-23 09:57:41
839,MBA,重庆理工大学,MBA教育中心,(01)数智管理,数智管理,nan,全日制,2025,MBA(全),最终总成绩=初试总分÷3*50%+复试总成绩*50%,190-199,4,4,100.0,MBA大师,2025-06-23 09:57:42
839,MBA,重庆理工大学,MBA教育中心,(01)数智管理,数智管理,nan,全日制,2025,MBA(全),最终总成绩=初试总分÷3*50%+复试总成绩*50%,200-209,3,3,100.0,MBA大师,2025-06-23 09:57:43
839,MBA,重庆理工大学,MBA教育中心,(01)数智管理,数智管理,nan,全日制,2025,MBA(全),最终总成绩=初试总分÷3*50%+复试总成绩*50%,210-219,2,2,100.0,MBA大师,2025-06-23 09:57:43
839,MBA,重庆理工大学,MBA教育中心,(03)会计与财务管理,会计与财务管理,nan,非全日制,2025,MBA(非全),最终总成绩=初试总分÷3*50%+复试总成绩*50%,0-150,1,13,7.69,MBA大师,2025-06-23 09:57:37
839,MBA,重庆理工大学,MBA教育中心,(03)会计与财务管理,会计与财务管理,nan,非全日制,2025,MBA(非全),最终总成绩=初试总分÷3*50%+复试总成绩*50%,151-159,30,41,73.17,MBA大师,2025-06-23 09:57:38
839,MBA,重庆理工大学,MBA教育中心,(03)会计与财务管理,会计与财务管理,nan,非全日制,2025,MBA(非全),最终总成绩=初试总分÷3*50%+复试总成绩*50%,160-169,29,30,96.67,MBA大师,2025-06-23 09:57:39
839,MBA,重庆理工大学,MBA教育中心,(03)会计与财务管理,会计与财务管理,nan,非全日制,2025,MBA(非全),最终总成绩=初试总分÷3*50%+复试总成绩*50%,170-179,29,29,100.0,MBA大师,2025-06-23 09:57:41
839,MBA,重庆理工大学,MBA教育中心,(03)会计与财务管理,会计与财务管理,nan,非全日制,2025,MBA(非全),最终总成绩=初试总分÷3*50%+复试总成绩*50%,180-189,17,18,94.44,MBA大师,2025-06-23 09:57:41
839,MBA,重庆理工大学,MBA教育中心,(03)会计与财务管理,会计与财务管理,nan,非全日制,2025,MBA(非全),最终总成绩=初试总分÷3*50%+复试总成绩*50%,190-199,9,9,100.0,MBA大师,2025-06-23 09:57:42
839,MBA,重庆理工大学,MBA教育中心,(03)会计与财务管理,会计与财务管理,nan,非全日制,2025,MBA(非全),最终总成绩=初试总分÷3*50%+复试总成绩*50%,200-209,2,2,100.0,MBA大师,2025-06-23 09:57:43
839,MBA,重庆理工大学,MBA教育中心,(03)会计与财务管理,会计与财务管理,nan,非全日制,2025,MBA(非全),最终总成绩=初试总分÷3*50%+复试总成绩*50%,210-219,2,2,100.0,MBA大师,2025-06-23 09:57:43
839,MBA,重庆理工大学,MBA教育中心,(03)会计与财务管理,会计与财务管理,nan,非全日制,2025,MBA(非全),最终总成绩=初试总分÷3*50%+复试总成绩*50%,230-239,1,1,100.0,MBA大师,2025-06-23 09:57:44
838,MBA,重庆工商大学,工商管理学院,MBA,MBA,nan,非全日制,2025,MBA(非全),初试总成绩和复试总成绩按一定比例加总,151-159,0,24,0.0,MBA大师,2026-03-12 17:36:35
838,MBA,重庆工商大学,工商管理学院,MBA,MBA,nan,非全日制,2025,MBA(非全),初试总成绩和复试总成绩按一定比例加总,160-169,0,21,0.0,MBA大师,2026-03-12 17:36:35
838,MBA,重庆工商大学,工商管理学院,MBA,MBA,nan,非全日制,2025,MBA(非全),初试总成绩和复试总成绩按一定比例加总,170-179,0,9,0.0,MBA大师,2026-03-12 17:36:35
838,MBA,重庆工商大学,工商管理学院,MBA,MBA,nan,非全日制,2025,MBA(非全),初试总成绩和复试总成绩按一定比例加总,180-189,0,10,0.0,MBA大师,2026-03-12 17:36:35
838,MBA,重庆工商大学,工商管理学院,MBA,MBA,nan,非全日制,2025,MBA(非全),初试总成绩和复试总成绩按一定比例加总,190-199,0,6,0.0,MBA大师,2026-03-12 17:36:35
838,MBA,重庆工商大学,工商管理学院,MBA,MBA,nan,非全日制,2025,MBA(非全),初试总成绩和复试总成绩按一定比例加总,200-209,0,3,0.0,MBA大师,2026-03-12 17:36:35
838,MBA,重庆工商大学,工商管理学院,MBA,MBA,nan,全日制,2025,MBA(全),初试总成绩和复试总成绩按一定比例加总,0-150,2,0,0.0,MBA大师,2026-03-08 11:23:33
838,MBA,重庆工商大学,工商管理学院,MBA,MBA,nan,全日制,2025,MBA(全),初试总成绩和复试总成绩按一定比例加总,151-159,19,48,0.0,MBA大师,2026-03-08 11:23:33
838,MBA,重庆工商大学,工商管理学院,MBA,MBA,nan,全日制,2025,MBA(全),初试总成绩和复试总成绩按一定比例加总,160-169,54,64,0.0,MBA大师,2026-03-08 11:23:33
838,MBA,重庆工商大学,工商管理学院,MBA,MBA,nan,全日制,2025,MBA(全),初试总成绩和复试总成绩按一定比例加总,170-179,57,55,0.0,MBA大师,2026-03-08 11:23:33
838,MBA,重庆工商大学,工商管理学院,MBA,MBA,nan,全日制,2025,MBA(全),初试总成绩和复试总成绩按一定比例加总,180-189,42,29,0.0,MBA大师,2026-03-08 11:23:33
838,MBA,重庆工商大学,工商管理学院,MBA,MBA,nan,全日制,2025,MBA(全),初试总成绩和复试总成绩按一定比例加总,190-199,22,17,0.0,MBA大师,2026-03-08 11:23:33
838,MBA,重庆工商大学,工商管理学院,MBA,MBA,nan,全日制,2025,MBA(全),初试总成绩和复试总成绩按一定比例加总,200-209,12,10,0.0,MBA大师,2026-03-08 11:23:33
838,MBA,重庆工商大学,工商管理学院,MBA,MBA,nan,全日制,2025,MBA(全),初试总成绩和复试总成绩按一定比例加总,210-219,3,3,0.0,MBA大师,2026-03-08 11:23:33
838,MBA,重庆工商大学,工商管理学院,MBA,MBA,nan,全日制,2025,MBA(全),初试总成绩和复试总成绩按一定比例加总,220-229,1,1,0.0,MBA大师,2026-03-08 11:23:33
838,MBA,重庆工商大学,工商管理学院,MBA,MBA,nan,全日制,2025,MBA(全),初试总成绩和复试总成绩按一定比例加总,240以上,1,1,0.0,MBA大师,2026-03-08 11:23:33
858,MBA,西南政法大学,商学院,MBA,MBA,nan,非全日制,2025,MBA(非全),考试总成绩=初试总成绩×70÷初试总分值＋复试总成绩×30÷复试总分值,151-159,6,6,100.0,MBA大师,2025-06-24 16:07:34
858,MBA,西南政法大学,商学院,MBA,MBA,nan,非全日制,2025,MBA(非全),考试总成绩=初试总成绩×70÷初试总分值＋复试总成绩×30÷复试总分值,160-169,7,7,100.0,MBA大师,2025-06-24 16:07:34
858,MBA,西南政法大学,商学院,MBA,MBA,nan,非全日制,2025,MBA(非全),考试总成绩=初试总成绩×70÷初试总分值＋复试总成绩×30÷复试总分值,170-179,6,6,100.0,MBA大师,2025-06-24 16:07:34
858,MBA,西南政法大学,商学院,MBA,MBA,nan,非全日制,2025,MBA(非全),考试总成绩=初试总成绩×70÷初试总分值＋复试总成绩×30÷复试总分值,180-189,1,2,50.0,MBA大师,2025-06-24 16:07:34
858,MBA,西南政法大学,商学院,MBA,MBA,nan,非全日制,2025,MBA(非全),考试总成绩=初试总成绩×70÷初试总分值＋复试总成绩×30÷复试总分值,190-199,1,1,100.0,MBA大师,2025-06-24 16:07:34
858,MBA,西南政法大学,商学院,MBA,MBA,nan,非全日制,2025,MBA(非全),考试总成绩=初试总成绩×70÷初试总分值＋复试总成绩×30÷复试总分值,200-209,1,1,100.0,MBA大师,2025-06-24 16:07:34
858,MBA,西南政法大学,商学院,MBA,MBA,nan,非全日制,2025,MBA(非全),考试总成绩=初试总成绩×70÷初试总分值＋复试总成绩×30÷复试总分值,210-219,2,2,100.0,MBA大师,2025-06-24 16:07:34
41,MBA,贵州大学,管理学院,(01)工商管理硕士（MBA）,工商管理硕士（MBA）,nan,非全日制,2025,MBA(非全),总成绩（百分制）=初试总成绩÷3×60%+复试成绩×40%。,0-140,0,1,0.0,MBA大师,2025-06-23 09:57:46
41,MBA,贵州大学,管理学院,(01)工商管理硕士（MBA）,工商管理硕士（MBA）,nan,非全日制,2025,MBA(非全),总成绩（百分制）=初试总成绩÷3×60%+复试成绩×40%。,141-150,2,3,66.67,MBA大师,2025-06-23 09:57:46
41,MBA,贵州大学,管理学院,(01)工商管理硕士（MBA）,工商管理硕士（MBA）,nan,非全日制,2025,MBA(非全),总成绩（百分制）=初试总成绩÷3×60%+复试成绩×40%。,151-159,2,4,50.0,MBA大师,2025-06-23 09:57:46
41,MBA,贵州大学,管理学院,(01)工商管理硕士（MBA）,工商管理硕士（MBA）,nan,非全日制,2025,MBA(非全),总成绩（百分制）=初试总成绩÷3×60%+复试成绩×40%。,160-169,112,118,94.92,MBA大师,2025-06-23 09:57:46
41,MBA,贵州大学,管理学院,(01)工商管理硕士（MBA）,工商管理硕士（MBA）,nan,非全日制,2025,MBA(非全),总成绩（百分制）=初试总成绩÷3×60%+复试成绩×40%。,170-179,106,114,92.98,MBA大师,2025-06-23 09:57:46
41,MBA,贵州大学,管理学院,(01)工商管理硕士（MBA）,工商管理硕士（MBA）,nan,非全日制,2025,MBA(非全),总成绩（百分制）=初试总成绩÷3×60%+复试成绩×40%。,180-189,92,94,97.87,MBA大师,2025-06-23 09:57:46
41,MBA,贵州大学,管理学院,(01)工商管理硕士（MBA）,工商管理硕士（MBA）,nan,非全日制,2025,MBA(非全),总成绩（百分制）=初试总成绩÷3×60%+复试成绩×40%。,190-199,61,61,100.0,MBA大师,2025-06-23 09:57:46
41,MBA,贵州大学,管理学院,(01)工商管理硕士（MBA）,工商管理硕士（MBA）,nan,非全日制,2025,MBA(非全),总成绩（百分制）=初试总成绩÷3×60%+复试成绩×40%。,200-209,39,39,100.0,MBA大师,2025-06-23 09:57:46
41,MBA,贵州大学,管理学院,(01)工商管理硕士（MBA）,工商管理硕士（MBA）,nan,非全日制,2025,MBA(非全),总成绩（百分制）=初试总成绩÷3×60%+复试成绩×40%。,210-219,17,17,100.0,MBA大师,2025-06-23 09:57:46
41,MBA,贵州大学,管理学院,(01)工商管理硕士（MBA）,工商管理硕士（MBA）,nan,非全日制,2025,MBA(非全),总成绩（百分制）=初试总成绩÷3×60%+复试成绩×40%。,220-229,9,9,100.0,MBA大师,2025-06-23 09:57:46
1854,MBA,贵州师范大学,经济与管理学院,MBA,MBA,nan,非全日制,2025,MBA(非全),总成绩（百分制）=初试总成绩÷3×50%+复试成绩÷2×50%。,0-140,1,3,33.33,MBA大师,2025-06-23 09:57:45
1854,MBA,贵州师范大学,经济与管理学院,MBA,MBA,nan,非全日制,2025,MBA(非全),总成绩（百分制）=初试总成绩÷3×50%+复试成绩÷2×50%。,141-150,19,25,76.0,MBA大师,2025-06-23 09:57:46
1854,MBA,贵州师范大学,经济与管理学院,MBA,MBA,nan,非全日制,2025,MBA(非全),总成绩（百分制）=初试总成绩÷3×50%+复试成绩÷2×50%。,151-159,20,14,142.86,MBA大师,2025-06-23 09:57:46
1854,MBA,贵州师范大学,经济与管理学院,MBA,MBA,nan,非全日制,2025,MBA(非全),总成绩（百分制）=初试总成绩÷3×50%+复试成绩÷2×50%。,160-169,14,15,93.33,MBA大师,2025-06-23 09:57:46
1854,MBA,贵州师范大学,经济与管理学院,MBA,MBA,nan,非全日制,2025,MBA(非全),总成绩（百分制）=初试总成绩÷3×50%+复试成绩÷2×50%。,170-179,6,7,85.71,MBA大师,2025-06-23 09:57:46
1854,MBA,贵州师范大学,经济与管理学院,MBA,MBA,nan,非全日制,2025,MBA(非全),总成绩（百分制）=初试总成绩÷3×50%+复试成绩÷2×50%。,180-189,2,2,100.0,MBA大师,2025-06-23 09:57:46
1854,MBA,贵州师范大学,经济与管理学院,MBA,MBA,nan,非全日制,2025,MBA(非全),总成绩（百分制）=初试总成绩÷3×50%+复试成绩÷2×50%。,200-209,1,1,100.0,MBA大师,2025-06-23 09:57:46
43,MBA,贵州财经大学,工商管理学院,(02)人力资源管理,人力资源管理,nan,非全日制,2025,MBA(非全),总成绩=（初试成绩÷3）×50%+复试成绩÷2×50%,141-150,4,11,36.36,MBA大师,2025-06-23 09:57:46
